Mushroom Variety,Temperature (°C),Humidity %,Airflow Speed (m/s),Light Intensity (lux),Substrate Moisture Level %,Water Quality Index,Harvest Count per Cycle,Mushroom_Variety_encoded
Milky,26.688241192668304,70.32846530692736,0.8565645329604694,203.58167130845442,49.90552427783281,74.12379832508897,8.616669124718547,2.763087751576041
Portobello,18.096810803804804,88.55518277611266,0.49443812758054334,143.30460427217713,62.8064644389307,81.32723464538012,21.991553302204736,4.791984673787536
Oyster,25.57112763471104,68.98454085156781,0.6109275063666897,192.15136079557774,55.78650179769282,75.7430914594912,9.313000226288347,2.9596495836175336
Button,18.22731196139696,98.36884741893196,0.20444198327290672,84.40529183094304,76.74954491793798,96.05801590291237,25.652813295022224,0.0
Lion's Mane,20.95256123343747,85.82458369392467,0.2938632507951712,94.9121031346591,71.51949777091775,88.85803171979133,15.448833270833203,2.091509473958295
Milky,28.398555971428884,64.95045647519363,0.7656388984452517,208.1354803997055,50.421545844645394,77.11263706569615,8.845253012334302,3.086254955266353
Portobello,19.160545587940096,96.69057287978364,0.3896998344728862,137.7434901440833,58.12551653005535,87.5411619041701,19.866177056699904,4.566654034486271
Shiitake,20.474070517035813,82.49036107693513,0.5079790072522997,161.0481660966296,60.965285500399446,72.15336124401934,12.486924442166874,6.030622474874215
Portobello,17.088171308488175,94.38084757479263,0.5238170103210418,141.89756006483307,66.71930297464935,83.23636092705783,19.974597549255076,4.744924613184632
Enoki,20.10522886639744,98.88888625452594,0.09297999351809452,67.93511037124547,74.49978290364788,82.22639709887775,24.60325787012791,0.0
Lion's Mane,18.934521917311496,80.51060864011131,0.38805153269713544,94.85055782753996,66.11621200239654,91.7964159092466,15.900761070878918,2.0282946184507487
Portobello,18.34534313310071,83.44347278571773,0.39499624333585676,132.51027890385194,59.5963566558779,86.5266894980564,19.149395514946033,5.001552838905447
Enoki,9.591732286796471,103.94555989520255,0.09877777835037818,37.9972830015389,74.56667966316095,87.38521472420581,29.287587410518032,1.0528934263837368
Lion's Mane,19.290209306081557,89.15960565854394,0.45139814070950673,83.88804749163212,63.25042408900894,86.43946806756654,15.903505829995279,1.9375901287674289
Portobello,19.27763032282514,81.51557143360655,0.3740160896337533,137.381582452861,63.32139416698934,82.1605338264338,17.233061881264724,4.84866364915568
Enoki,10.889008309836537,91.32661435384499,0.10418111468410765,29.740270347300452,80.70976733583663,93.06839467732185,28.015650399445626,0.9844324286611987
Oyster,22.9305377998719,89.72171962217692,0.3127889370494265,121.66312466236776,72.02796644014639,73.4544929941139,18.963766918830434,4.009960558180566
Lion's Mane,20.733627911760202,83.69323947248414,0.42039183626061594,83.35373710659593,69.50306872512343,90.18980708373759,14.226982948934648,1.913811507100506
Milky,25.397659734319852,67.76601045715027,0.7673849748673552,189.33765068100774,60.84312135829664,76.79282062315825,9.864165375964918,2.816565747066665
Enoki,10.980892311871543,98.5594882257827,0.10304866783924917,43.31819104183945,73.64421086833556,98.80850044299123,27.42181171227436,1.0392562610337814
Button,18.595905562333826,83.12784189535071,0.20989442078288315,85.03985400936635,75.6666932018586,90.63792466010351,23.957954818864437,0.0
Shiitake,22.681868750464336,81.80356550085006,0.6834147295444164,166.89070278125524,58.000541327441425,79.31477831472401,10.377034935542193,6.227753550811578
Shiitake,22.072241662759087,73.22927353795625,0.7195895165343997,171.59407966751868,60.91269224081309,72.37298689496423,11.418065106940999,6.3163236336658235
Enoki,11.95502642099436,95.25780422315493,0.21389163047870596,52.02772084947398,74.12232082441308,88.31266164923493,26.126624018813022,0.9491719560493825
Button,17.995768522670595,91.02605135954032,0.10298220568790876,58.09714245693179,77.07971704987722,91.27441712538615,24.505855300243873,0.0
Lion's Mane,21.068843359094256,87.96856412268087,0.2925460196232303,94.13279737169718,66.53514772606795,86.84771689647287,15.351199309096923,1.8885953549838006
Portobello,18.909914665345173,85.35724835230698,0.40625124346915487,142.84973790812248,68.46309086162466,81.01600730764912,18.625389065726583,4.962036659568377
Lion's Mane,20.090863834227402,86.1251416457976,0.31484790210879,92.07785854035086,69.54885285558633,88.48184549339281,16.96243828176474,2.0775423733089373
Shiitake,23.35630907539786,79.11226672014502,0.4809956736221195,161.42333445607898,65.92263488839785,81.64932192416207,12.088217229896426,6.301891448895457
Shiitake,22.25129287196242,84.64419867064085,0.5664136161485049,147.04852608022702,60.53608415043143,82.7939376587585,12.3618568109693,5.7448394163758865
Shiitake,24.67127465219034,79.54774614389187,0.6947337460061924,175.67511673749885,63.37045748660823,73.94599635771988,10.57047464447373,5.872867363317602
Enoki,12.043634776441973,93.87092430667796,0.1861457173188551,51.98321351291281,81.88644607219666,86.71650919280493,25.619509777132677,0.984851931156285
Portobello,18.144564772178587,85.94128021512265,0.37263462122548746,131.22693060887715,57.880369567907465,85.86443543665924,19.014465669586578,5.26196278286629
Oyster,20.416974771177767,86.50006789800644,0.2766985830229981,108.72935668067578,81.3172766968262,84.35769123158093,23.586761791945047,0.0
Enoki,11.313303016335118,98.6020316390418,0.09580189863372476,31.64665803145745,80.05880529498025,97.19959901868117,27.844438072337315,1.1324071992876743
Milky,27.134434841382326,72.37851489806225,0.8059767789403679,197.116077996997,54.670161497527204,74.66546564055805,9.015255352856457,2.843722868183921
Oyster,11.648443396009347,94.5303465210021,0.21252842634427485,48.87943845924963,75.300223715863,81.13984585912763,27.139641474565945,1.1021038020071872
Lion's Mane,19.70604249642178,90.15649185957048,0.19451886051774275,80.16582848453636,69.89318641517941,93.47516516419086,13.725376928491167,2.0481053291125484
Oyster,23.652561317473673,86.74105620381103,0.40510867689144103,109.70074867088128,63.65022013306052,85.50851936781842,16.794754438017165,4.031948673410149
Oyster,24.46320397795176,89.77681457088865,0.30918943679530797,114.36940849399373,74.28840557981155,84.56064433085919,20.20518997337305,3.804845098521809
Enoki,11.709017504367752,98.20507399837369,0.10116546326257395,30.667098351244675,78.06097059882461,88.3752899933524,31.479250869811647,0.9915638910901365
Enoki,11.324179879036482,95.32602598003164,0.09680384719359934,38.218220776115885,76.59119347471366,85.27127498728885,29.30584105168381,0.8883360590322118
Shiitake,20.019144901236764,87.60932323515095,0.6376294059881591,148.4940375234853,56.96813648763178,84.86785938237887,11.524578663117413,6.101716335339893
Button,19.57165088437072,86.53608954796799,0.3135232688486215,105.3007385260133,76.12815648869608,94.09725368819986,23.036761543160647,0.0
Button,19.523183647541224,94.21414472048691,0.2823573999516783,102.4378014854336,80.49118615324785,88.06790479882025,22.767097138875446,0.0
Lion's Mane,21.399207551407418,88.8908951496226,0.30806040422173836,99.39094838955621,64.50491847422163,88.37396250727143,16.36835240606379,1.9927152832947828
Lion's Mane,20.971490572338727,97.53255714933927,0.19014805597212653,85.61976931687248,70.24539810135562,91.37473357939155,16.057660353610807,1.9854923404296367
Oyster,20.119670737360288,87.18258335633192,0.49042957538937865,130.8063759346733,67.4384283018279,77.04547122543279,17.383159815603154,4.141525265964501
Enoki,10.11990507583513,94.07189583190913,0.09774025314044062,38.421322988560654,79.97182005807778,91.0081959385871,27.479398964809867,0.9635769189159828
Enoki,12.250320017619229,103.77152870931879,0.09515865907315675,31.200338007002024,74.9011311415212,91.89749043303038,27.655031688349435,1.0534639728786221
Lion's Mane,21.859119219736968,85.12764266965287,0.4076248853295615,89.38832719564905,70.101570948638,91.41519519698268,14.81975382192524,1.833013233332627
Button,19.473976065218494,89.89422789071438,0.09453042884893882,62.63664700222694,82.32298096012701,89.83963386392384,21.827042879328438,0.0
Milky,24.768076746354506,66.94039209264376,0.588208417288158,199.51550233948132,60.97134540344463,76.6290316785018,10.214670411400867,3.056945947257895
Milky,22.321415557384455,85.28460522954948,0.37939687733072813,134.40446981675592,63.73657931808121,91.64156841883526,16.97283863571955,4.131412013751802
Lion's Mane,21.0764989989522,93.15864786573394,0.2867376228008435,82.70502099703005,70.2091874308065,91.1304246931304,15.18895525388811,2.0847932173353265
Oyster,19.922579573143594,86.80061109468565,0.4654266262420805,131.73367583900438,63.62663953946358,78.7491367999305,17.552890966627043,4.086797965001341
Lion's Mane,22.1407542054589,89.27164061353936,0.30090128991922743,96.84448202576138,74.37326715247156,81.20241832096352,15.720448538226435,1.9227431251243758
Portobello,19.348302652254002,94.14649613316479,0.5114405525933321,127.51978920331935,64.23938374114113,80.19414044868707,18.84315066986136,5.230961046065254
Oyster,24.377375366980086,98.27145318582737,0.28248698677030953,112.86304181752836,72.20552071749752,76.1177813311325,19.39000541368879,4.176057015796756
Oyster,25.077767664979962,85.160597504199,0.31971442515776627,110.72418189049463,70.45197933600811,83.25930758704153,18.9259062732442,4.274179837661954
Shiitake,20.582944918046714,80.31535360306262,0.6104268484141065,150.65023274560798,61.06700684568969,78.74715184515695,12.303744593583556,6.434191709817542
Shiitake,21.79936614942686,81.9504637572077,0.486386946032642,148.1208968140489,59.86537712362646,74.4142899941144,13.530945161260963,6.178429474433079
Enoki,10.433387625096348,91.07657515437404,0.09619854526218011,43.86491899489911,81.77409495384966,84.17020794992341,28.771102829163468,0.9902661668821001
Shiitake,21.80372170035389,87.17282643379319,0.587644364668657,156.08521738053534,60.414894350399734,76.03353824070358,11.890303613638023,5.8633746926065395
Shiitake,21.66665275687876,78.58732107138266,0.461766291987166,138.912257059287,64.17464029116886,79.0157130107376,13.77547507998656,5.955288205148945
Milky,28.58739105312442,70.10076784808469,0.8047284796560775,193.25809439661774,58.23824799311636,71.23471693924115,8.765611350682114,2.7628873774035836
Oyster,22.65364420847691,88.85290448290573,0.4679213747888436,149.22097965444308,69.98903654777465,81.08718274052934,16.572316631366874,3.7176867689632087
Enoki,12.09518134277395,99.85021660136697,0.1043111175594349,27.87565941631103,77.28026968013323,80.65633030041849,27.826397809430006,1.047835159319283
Oyster,22.47491218081719,84.96890361266821,0.4040951776480357,124.59526967688369,59.74836794091596,83.22855552013313,18.839191383859202,3.916979942207326
Milky,26.090678136484666,80.18266934656786,0.6127105079888147,197.44766035494786,55.81834511313563,77.49282272784751,9.76882373810334,3.0617172491382885
Lion's Mane,20.756552692937618,91.56011070026445,0.3920770782012536,86.54619758954654,70.59657223388336,89.79133954439361,14.314289016902519,1.9424055188576272
Button,20.768766809719942,83.1078136070968,0.29860525812615746,98.77060622124783,71.54157568718506,85.54939475735267,22.666456944452673,0.0
Button,17.47189527344146,96.57394596743848,0.17443682132528668,80.56576205169341,80.0583013017048,96.73964332218658,24.710217288446906,0.0
Lion's Mane,21.072617187889158,87.23373731710343,0.38177329393815806,84.51578102096306,71.46013380330362,88.27356440387703,15.487023513253146,2.081120352786267
Button,18.777336434743496,90.97187545799181,0.09933717161327552,58.88229347287065,72.37807267484106,85.69484075528672,25.73641280012977,0.0
Enoki,13.236493680681207,95.65630161708651,0.2064418986053755,46.088542434716146,73.66074081117125,89.85289357349458,25.909952996149766,0.9501022356488414
Button,10.03670899967807,88.23803944963964,0.09604307756958974,40.678871109621795,87.18529570593874,95.66611804048264,28.89061767905521,0.9188233307800797
Oyster,23.435805966978613,83.4670782547208,0.5415519185253668,140.36942861408477,67.50324823903853,72.1502391006126,16.90932567034733,4.229851870006127
Enoki,10.263920586598232,103.22652246997427,0.09924679639859238,40.644831965422256,86.4760371491492,91.28877494888424,29.107441803941065,1.0205697938579181
Enoki,12.051666520955386,89.52680672442372,0.2099016623895929,49.45717231263449,80.05349306632199,87.8516518221324,26.12273370457846,1.0042084115092849
Enoki,10.358960979512386,86.27729102709061,0.09783613058205806,41.58763693428763,78.81049568302757,90.86663634843308,29.380927108268313,0.9644013386370539
Lion's Mane,21.670169585937728,86.05451813095931,0.3996407142308569,89.07920420433145,66.68379055041831,84.37218130839693,13.776988664306762,1.9669119865616704
Portobello,18.618795902044756,90.87595830714265,0.5168852279732761,129.13781956231568,59.13533216731712,81.4668584887381,19.030722312667848,5.038674187336331
Oyster,22.5726986600781,80.66451211641963,0.4012535210032396,120.5391369774803,67.20624257921014,81.92129824335659,18.059866446564612,3.8735878484225883
Button,17.894307738164475,96.84158402010178,0.0966209301448334,55.285265763962464,74.90423255632602,88.65716728644945,23.753725940933027,0.0
Portobello,19.613424212182032,87.85154084110498,0.2976047221876755,102.15032843587659,79.21839670672567,86.6299895641213,22.63146806777641,0.0
Lion's Mane,20.884108277816573,93.73177761041649,0.20418576682660083,78.69194525602605,71.7249973094394,88.34353793744965,14.76722341231403,1.9398851863404016
Milky,24.418582069308165,74.74450527498622,0.7755656944077974,205.04483256383017,50.701655656929056,67.75394520777199,9.645789329650006,2.9479046566563234
Oyster,25.287899281111198,87.53936359692317,0.2886074000789033,106.033484937317,63.99028318045283,84.13578697774142,16.240758823251767,4.118283101857277
Enoki,22.108355661941193,87.52674199642735,0.2953660703347539,87.47465151002345,70.75703760440655,89.50420592302925,15.216921729341323,1.9704605381300837
Shiitake,23.873442120609024,78.83296547096585,0.6979060849764533,174.19526173684147,58.84360146701102,67.51675582330599,10.383315942948084,6.2788229954372445
Portobello,18.575493866989945,82.43979310592897,0.4017024411459563,151.16467415983723,67.40917139214805,88.21864338129929,20.141953771012652,5.148010059175158
Shiitake,21.797918880199845,91.49954282656927,0.6078664419671056,145.42547779165005,60.43524194852773,75.43462918174725,11.505429865392749,6.204978116850998
Milky,25.37087528467903,78.6902656914237,0.6118322559817254,188.37116016275522,54.844015850551855,75.30145918943761,9.985349428390865,2.8848256102189205
Enoki,10.60914995382105,96.60608513392353,0.09507672607576369,28.81121482932718,80.26324581491447,87.5815982003063,27.587523322986264,1.0351713958393653
Portobello,16.245664774247565,78.73751077252372,0.5270933824513503,123.60254086985468,60.66563235660261,79.63120107565912,19.143349368589206,4.964472134709114
Lion's Mane,22.678302911503845,81.50557824202095,0.29405406719735316,94.19741526835307,63.97588461148597,83.01478440287116,16.83733986182475,2.0760213496330118
Lion's Mane,20.058021579024025,91.34394501716771,0.2016088438299177,76.30962933268988,63.34856426666873,97.0083034822311,14.017772344418601,1.803504204133306
Button,22.336046690774975,88.64834560183027,0.4036826554604509,84.24090906246238,66.46604505198539,92.4263495287671,14.96423764856908,1.9555500971789794
Lion's Mane,20.517891851883974,82.08594760879738,0.3769253441855143,86.1969212512803,64.26119920023251,84.54102273680355,14.54777632488588,2.0317908384095675
Button,20.458204180888934,92.54155755196051,0.29202519262998755,99.64641762109959,82.05963443662199,85.98830316103081,23.929150031533357,0.0
Button,17.65098818334182,93.96436042677111,0.0976484842869802,55.12565592180822,78.74682212152538,84.06848346620538,27.711169534155218,0.0
Lion's Mane,20.80266193913639,84.5834037818308,0.4031425583798188,90.79285420126212,65.73271436236469,85.84114583620382,14.54439578428477,1.9595638007309977
Button,20.667370143871345,75.44561670168683,0.31073589508585214,100.59738170487857,75.1533003410652,87.04189978105454,21.42041014927805,0.0
Portobello,17.77870994662629,79.0828262313624,0.4054513823440722,135.6956752985988,67.13180857222862,86.30110338810279,17.42909699015641,5.066153461017054
Oyster,21.89080237449798,87.68475370242875,0.4216344338879019,117.26168123197515,63.78794330860205,89.57823757999645,17.906131339760044,3.873053621946679
Button,18.796504844932098,93.63206766849281,0.28879441018951085,100.21792799194787,75.74107136760804,86.98943504592042,20.480264816550637,0.0
Lion's Mane,20.152138568544437,87.3490670716066,0.42574335586299755,84.5542933909619,69.4590517291758,81.95398747710266,15.825196202423227,1.998206451942486
Button,19.113196792756867,89.96039665582278,0.2972981080335327,102.66205658021515,83.331456989418,83.39746150732172,21.622992630792847,0.0
Portobello,19.678603530635904,90.53752257853458,0.45028877273234685,145.76868919663843,70.71298952976734,85.29955913976444,19.6088600481041,5.09859913104571
Lion's Mane,20.627146246387387,85.24610806403346,0.4019147166773313,87.3300379966653,66.16923103388336,89.219951519506,15.821003727285207,1.8291345752857375
Portobello,21.22391448783306,85.79977361571197,0.41962242376025033,95.09237153850741,69.08902657236506,87.82518865580055,15.738173581846462,1.8902355350420528
Oyster,21.77590764574096,86.979536603586,0.5466806051078079,148.70264031335626,69.36907371991782,83.91674174235894,17.542061572604627,4.0899800458818785
Enoki,10.474877955502212,93.39303668429862,0.1031548724491555,38.73300662159095,77.19768869394144,95.13475917288304,27.303348286812724,1.006674101403759
Lion's Mane,20.931217121793942,85.45714858193607,0.4176229344162674,90.00596559930483,69.34443135031933,80.93033194118534,14.55800082642948,1.9541361363898915
Oyster,22.17002662673698,89.57660461479514,0.44575806455685746,131.64067419235397,63.7880921717743,74.58996524223711,15.653949868680558,4.082599782427559
Oyster,23.740314694848163,91.21592831057241,0.280122190437645,112.99220821225579,76.69081842198362,85.99305685515523,19.088228781732337,3.7245085185949254
Oyster,23.78649854903472,85.89235086316569,0.2937385442701585,111.89229656859906,71.21919608736144,80.22911372101235,18.536679895698693,4.214866600954049
Shiitake,22.17585260370705,77.24625822422298,0.7148007596363666,146.41912850412908,57.33987514169407,70.92119296298372,10.421646022576095,5.842303987774883
Enoki,9.927279290264297,98.77293037689078,0.09909054040743315,40.27638127356803,80.5083709953712,92.40006300084664,30.132935437120654,0.9316776186552969
Shiitake,21.142008867368794,81.69909784457876,0.596545901895261,143.16242654398587,61.91150721210451,72.78099404353291,12.637400197452036,5.978008452873133
Enoki,12.52369461060338,88.50737123632756,0.199206115755943,49.24883512819824,74.07815463481109,91.62073882775596,26.274178226997247,1.0327701914925118
Lion's Mane,21.0223892202347,86.81444537335211,0.30148227058393234,92.32389909143522,69.46490558258671,83.73847072736415,15.110529421010511,2.0755668520646804
Shiitake,21.860162946827757,83.31032986415951,0.4873349297931046,153.20536411336474,61.11724825168094,74.1046922886642,12.708277529244192,6.349598225340649
Shiitake,23.03229059015519,80.41691175651363,0.6584591569642074,167.46354668864734,57.017815460114065,74.35445897359322,11.399040605170892,6.041001561348865
Enoki,11.560483389703636,92.86848568351193,0.20167107003140228,50.09598502059663,83.0650474236968,86.78269417456774,25.53300631211096,1.000004951092591
Oyster,25.614457497153264,89.51217843206348,0.3206217614845534,108.26694815189722,73.24268656286826,84.96038471817423,20.643391128749272,3.7045970274371145
Shiitake,21.400226092865132,80.58388176755015,0.6021331670788177,148.25155308280307,58.830403128619594,71.26656805373263,11.383441349152543,5.854231552762386
Shiitake,23.34773678655111,87.09594486784053,0.5082327286312374,161.12234728544237,58.98371861027585,83.54935080537858,12.078401353388376,6.035620226462549
Shiitake,19.787156455038712,83.21541223781274,0.5760313568364701,135.14674327825486,60.390980225234884,75.2012999546641,12.903289370826808,6.184552331456602
Oyster,22.629505578508883,86.87415520997057,0.40139078217786217,131.4098146249918,61.539542495120045,81.30856833854207,18.635749560272,3.919971831642835
Enoki,12.382394809813844,100.51579519865692,0.18607264527833003,49.91362344011509,71.69481783770274,88.9677795066504,26.664368597414985,1.0313306818631536
Button,20.38434115654717,91.57662167968525,0.29847204734852956,104.66873104418995,70.98327710383653,85.26367248724328,22.712153896473925,0.0
Portobello,18.379860865638552,86.70294030761426,0.4111725306550903,121.6444659182134,62.863266859208544,85.92597434798972,18.122573385521648,5.050736012577528
Shiitake,20.812415275016196,77.15333864776218,0.5737232484855216,148.56427523075587,58.65307775661282,78.03373569150479,11.171502983233827,5.861915294784949
Button,18.402204219883096,93.78744206518866,0.19592893031245837,80.48047553230049,72.00002589489361,88.78397256437721,23.68047816006287,0.0
Oyster,22.760316262754493,86.15105519229431,0.5108368207910593,136.44006422707022,65.37864316045905,80.49464598060504,15.728387626422986,4.191888106416618
Shiitake,22.91078208965711,80.29611740936495,0.6806989942075722,170.20487742505745,58.689904747526214,72.82944069705559,10.40638723482619,6.386391149874958
Oyster,23.269979082384793,92.66638638292993,0.3061445417802599,111.96335017596809,70.2844744771967,83.84084905678931,21.268953393226916,4.236851329039235
Milky,21.966196508684643,86.48073638027456,0.31510735800895,97.4604751878594,70.09171663470913,85.67949518509327,15.935266129869849,1.6829574264121945
Button,20.541708440672426,86.87716870354315,0.29028314932870203,94.68345623565689,76.57448264382904,91.68164037300585,22.587779503114778,0.0
Enoki,10.511603943671174,97.64300310092807,0.10096676389799158,38.69779420597186,83.07333596916126,89.12776791083354,23.66046126810342,1.0064326473977108
Oyster,24.74873070293218,96.92205464985146,0.39669754155556325,115.04090897252367,66.90022066623325,80.48207507334794,18.35259887011225,3.8678278475546293
Enoki,12.71055204961888,90.25660373800035,0.2066110253573497,46.838081792036206,81.0465780407817,85.6512716882931,27.352588689415587,1.0511600486673993
Enoki,10.435263482697481,90.1995466230019,0.10127290216321781,42.21127702008222,71.14330506730538,90.1281818735987,28.633252526150972,0.8908325540785111
Portobello,18.447811219190413,85.51862940230971,0.4889169807430952,128.95391369380604,71.9491794045425,88.47013724606282,20.132347699508745,5.063600442912696
Portobello,17.441470426104615,94.40048850684857,0.4816682829048956,127.98824504697534,62.12536501255494,80.83953416262612,18.108096098746376,4.903578833987367
Enoki,10.304461486174137,98.1841563387845,0.09881337348101737,39.015424018941495,75.21007725557743,97.54450296860213,26.83348938836597,0.9707062086526026
Button,19.453581055396533,91.90287000488622,0.3214095804643382,97.90282623670724,78.87465574640117,77.7695416964739,23.758368927280653,0.0
Lion's Mane,20.348764237848034,94.33087383727384,0.204588913963619,78.1900777600544,67.29534051316196,87.67024927595583,14.266380491605828,1.908188482756548
Lion's Mane,21.921028383256992,85.1449461028741,0.27438243110790683,96.57922339785463,73.52308500347195,92.57729047056657,15.697318493920188,2.014531805532574
Oyster,24.13427604538632,90.46475618853124,0.3227793605918464,113.77529625245701,70.75940476512905,80.02043921066415,17.980232836847886,4.119769601487321
Enoki,12.586800314502936,85.96390469559059,0.21397035385028995,52.423454467372494,69.98768313424819,100.58891602009939,27.433858030759968,0.9760730849788524
Milky,12.318615656936526,93.69227713821726,0.21181567716419147,55.85913513203156,81.39591191389478,94.26965893412229,27.176431533026918,0.9929237123316526
Portobello,17.574817169273455,79.26013715154232,0.3984825709862996,128.2073269594153,67.63957035588143,81.8510445070264,19.139588533467354,4.869467107495002
Enoki,12.92304180730108,102.5285563208655,0.0937772874995764,30.349302131140348,79.50717481395698,89.23194528447516,27.056895496870293,1.0216108345379626
Shiitake,19.53611693066574,82.47178821504347,0.5933367011420224,147.19009524141265,60.1606218918465,81.78927729668041,12.519850551272732,5.76919962477261
Milky,25.15773589709974,64.09471687522505,0.7997958169773894,193.42586206289116,54.30107553015792,68.51976149467998,9.544019462866157,2.900776088410779
Enoki,12.707944571013286,99.97036949695301,0.09413508074267304,27.398004117700513,80.09321525883934,99.60178197965072,29.070671773341715,0.8887990088819357
Button,18.91536180887615,89.94071472524443,0.3159398593618129,98.12183167117232,81.13423354194951,91.5588047449283,24.913292756964996,0.0
Enoki,10.278690336778858,92.88025318817438,0.10477968737882183,40.2773052509457,76.09448140591968,86.45050004378837,27.63234410022106,0.9546793618905179
Portobello,18.34835455852796,90.073950959642,0.490817058833287,128.20996526768252,64.40242477559599,83.78116808170971,20.38916981022345,5.00017715692013
Milky,28.61701990489221,72.23202956118259,0.9555881631682691,208.1736817479855,56.706105227973985,75.58897428112044,8.055520181816604,3.1765854902351345
Lion's Mane,21.309667715235374,92.26610371331279,0.40653710801220877,83.74815571405054,67.33462499410054,89.50538139461183,14.961357803606516,2.050309036862375
Oyster,22.70762934440339,94.66148097699113,0.31817855404658674,115.6728797306077,69.70545473282475,83.90599221735414,17.98998531204762,4.082926579048268
Shiitake,20.658678663575127,76.3672772179155,0.5344617406865376,160.92659669781557,63.207774024685165,67.56240016604652,12.22132182100878,6.266123932933886
Shiitake,23.314121714554837,74.6111620797259,0.6803956759217415,167.87582398253872,61.316659644274,78.8192004722399,10.646354185434573,5.936195048933723
Milky,18.58323807688331,95.05393812596614,0.2078008072222146,81.53374505038646,66.75255184816592,85.8331148806094,14.356634228866033,1.9834001629379439
Shiitake,22.68937674080688,82.93868015883739,0.48177942252267636,162.43422713306026,65.48528464182462,81.42663095306834,13.318930401796408,6.138380383022807
Shiitake,21.059973732578733,86.21050743415046,0.58333665621405,150.16399306636666,62.36196751693957,78.50520459290358,12.025669741274593,6.148254064284239
Shiitake,21.83316816877678,77.36622733595082,0.7760532412276302,175.93630169160176,60.28619476049232,72.61095560156116,11.033729943235697,6.691845895423865
Oyster,21.10934722946573,93.5190887873323,0.4146200125357097,123.23060974329871,67.32613628380523,91.81688379238805,19.966585405532502,3.862656931399341
Oyster,24.890633976082924,87.6554912744676,0.32828073474021946,104.8959286777145,72.83985841971005,89.79041995267508,18.832209333737616,3.7774045377723673
Lion's Mane,20.495943395416994,77.80302901539696,0.306437671798125,98.95027840501999,69.22427789700218,88.24360830756704,15.739415635799642,2.0740545365874437
Button,21.25217177130996,85.24899562152402,0.2907791781410214,96.9582735302369,75.02767681465944,85.08754230105875,23.803964528115333,0.0
Shiitake,21.321760775967928,85.01364193799486,0.5792140462958396,149.59155645404576,58.688377659156345,71.65945176750678,11.536551005393648,6.266862369350707
Portobello,19.604764962503097,85.36290159307357,0.43484752169405083,154.38141908230006,61.19287718157877,82.90812255924462,19.082108679633166,4.893974046103975
Enoki,11.335865757270215,102.12700253167336,0.2076334162493704,46.10993680303511,77.9963861577024,87.65360080161913,26.13636864479516,1.007355176323421
Oyster,24.84558490439921,91.58141148723894,0.299707432071887,113.62900057269741,72.76984927127295,85.91065449431505,17.753719677978776,3.8423227772261987
Enoki,11.77611063519715,98.40808821681019,0.10124162571257941,30.117176602854023,83.64096700765978,94.94776865410749,27.506540201573443,1.0023039610816575
Milky,25.17996415548017,83.39571200429658,0.5988031684874486,176.6597241205149,56.61758639957076,75.92162735886019,10.836681973076262,2.9115821400091924
Shiitake,24.01902766938945,72.38622486642231,0.5922713854346702,189.33848219364899,58.96411870266186,71.47055315554037,9.86313537391662,2.997859447057592
Milky,26.426989899319146,67.56782045956547,0.5731813382771226,177.60052307084956,60.84290116016625,76.63451736765704,10.09256251715701,2.7824067519970788
Oyster,23.830099694048123,82.3533228699919,0.48937752276992985,147.4061567168107,67.64196707292575,84.79413050848476,17.678350892349492,3.764665634185987
Milky,25.350062312046134,69.4270167892195,0.8982343586835565,191.57471820771494,53.31709715697517,67.06886194355714,7.53293928715343,3.001371101373395
Milky,30.444085240878575,70.2107561375836,0.8603358792224691,224.74374237105417,50.37108456394059,68.06206696402585,7.540459436028285,3.038411981799903
Button,18.29508463640996,88.29417678337778,0.21226156367551458,76.85227379918446,67.69785365748338,99.15201367084423,25.553120849459912,0.0
Lion's Mane,20.98732234324504,87.5802947653246,0.3156064633896726,85.71351834098816,68.70871196338989,87.93006825364363,15.265619116311411,2.1731169631767298
Lion's Mane,20.266271269470497,94.33083606959858,0.38219491159902697,83.14913387579968,69.4812595259538,87.63533999339693,14.560570529489118,1.9651235535300358
Milky,27.09016684312264,83.01779753091961,0.5487250933442863,201.6826737403008,57.2999901479165,79.13634347376039,10.36217725563284,3.009173468990357
Milky,27.266192654137594,65.3725670621191,0.9073439306773361,205.60855575167332,58.47649365173718,71.35184804637035,7.3757572051868285,3.273077265032937
Shiitake,22.04928884278874,78.19195246604492,0.5733914475581945,151.41337574221683,60.67057143062117,77.58017997788703,13.390138427733781,6.287379616564706
Milky,28.21479558830253,69.117864421948,0.8302398421110767,200.86764205578987,61.14128307829076,68.80538739561291,8.742022819840379,2.7740811783466754
Oyster,23.06910231136187,91.18939600591324,0.492491828854894,143.57193417818385,69.93912419757798,79.21287620449206,17.263361954219935,4.132220555536235
Enoki,11.832241027953112,86.66493523279279,0.18513039918963736,45.22747624110508,80.46853554717896,101.50978913671048,27.587571485199927,1.0836023441002172
Oyster,23.923480478614454,85.89427135734493,0.39082584260923287,118.74844604438213,64.47610642743683,84.7116147990632,17.396201937698276,4.177820555716595
Lion's Mane,23.25598862312389,91.53578838923073,0.31604593935300695,95.31422852908044,71.23118148235014,89.27856202943173,16.010593098822085,1.9624430539691529
Shiitake,11.783210441454678,90.42662949044718,0.10302584324860246,29.112709982523715,80.497230352131,100.16057447860776,27.563580134189678,0.950392610565339
